"MAKEID","MODELID","YEARID","ODSMAKEID","ODSMODELID","ODSYEARID"
"20000080","20000687","20002668","20080","21882","20134"
"20000080","20000687","20002669","20080","21882","20135"
"20000080","20000687","20002721","20080","21882","20187"
"20000080","20000687","20002722","20080","21882","20188"
"20000080","20000687","20002723","20080","21882","20189"
"20000080","20000687","20002724","20080","21882","20190"
"20000080","20000687","20002725","20080","21882","20191"
"20000080","20000691","20002644","20080","21886","20110"
"20000080","20000691","20002645","20080","21886","20111"
"20000080","20000691","20002700","20080","21886","20166"
"20000080","20000693","20002659","20080","21888","20125"
"20000080","20000693","20002660","20080","21888","20126"
"20000080","20000693","20002661","20080","21888","20127"
"20000080","20000693","20002662","20080","21888","20128"
"20000080","20000693","20002715","20080","21888","20181"
"20000080","20000693","20002716","20080","21888","20182"
"20000080","20000693","20002717","20080","21888","20183"
"20000080","20000693","20002718","20080","21888","20184"
"20000080","20000713","20002661","20080","21909","20127"
"20000080","20000713","20002662","20080","21909","20128"
"20000080","20000713","20002716","20080","21909","20182"
"20000080","20000713","20002717","20080","21909","20183"
"20000080","20000713","20002718","20080","21909","20184"
"20000080","20000713","20002722","20080","21909","20188"
"20000080","20000725","20002661","20080","21921","20127"
"20000080","20000725","20002662","20080","21921","20128"
"20000080","20000725","20002716","20080","21921","20182"
"20000080","20000725","20002717","20080","21921","20183"
"20000080","20000731","20002644","20080","21927","20110"
"20000080","20000731","20002699","20080","21927","20165"
"20000080","20000731","20002700","20080","21927","20166"
"20000080","20000750","20002664","20080","21947","20130"
"20000080","20000750","20002665","20080","21947","20131"
"20000080","20000750","20002666","20080","21947","20132"
"20000080","20000750","20002720","20080","21947","20186"
"20000080","20000750","20002721","20080","21947","20187"
"20000080","20000750","20002722","20080","21947","20188"
"20000080","20000752","20002658","20080","21949","20124"
"20000080","20000752","20002659","20080","21949","20125"
"20000080","20000752","20002660","20080","21949","20126"
"20000080","20000752","20002661","20080","21949","20127"
"20000080","20000752","20002662","20080","21949","20128"
"20000080","20000752","20002713","20080","21949","20179"
"20000080","20000752","20002714","20080","21949","20180"
"20000080","20000752","20002715","20080","21949","20181"
"20000080","20000752","20002716","20080","21949","20182"
"20000080","20000752","20002717","20080","21949","20183"
"20000080","20000754","20002652","20080","21951","20118"
"20000080","20000754","20002653","20080","21951","20119"
"20000080","20000754","20002654","20080","21951","20120"
"20000080","20000754","20002655","20080","21951","20121"
"20000080","20000754","20002656","20080","21951","20122"
"20000080","20000754","20002657","20080","21951","20123"
"20000080","20000754","20002708","20080","21951","20174"
"20000080","20000754","20002709","20080","21951","20175"
"20000080","20000754","20002710","20080","21951","20176"
"20000080","20000754","20002711","20080","21951","20177"
"20000080","20000754","20002712","20080","21951","20178"
"20000080","20000889","20002646","20080","22087","20112"
"20000080","20000889","20002648","20080","22087","20114"
"20000080","20000889","20002649","20080","22087","20115"
"20000080","20000889","20002650","20080","22087","20116"
"20000080","20000889","20002701","20080","22087","20167"
"20000080","20000889","20002704","20080","22087","20170"
"20000080","20000889","20002705","20080","22087","20171"
"20000080","20000906","20002701","20080","22104","20167"
"20000080","20000907","20002642","20080","22105","20108"
"20000080","20000926","20002653","20080","22124","20119"
"20000080","20000926","20002654","20080","22124","20120"
"20000080","20000926","20002655","20080","22124","20121"
"20000080","20000926","20002656","20080","22124","20122"
"20000080","20000926","20002661","20080","22124","20127"
"20000080","20000926","20002662","20080","22124","20128"
"20000080","20000926","20002706","20080","22124","20172"
"20000080","20000926","20002709","20080","22124","20175"
"20000080","20000926","20002710","20080","22124","20176"
"20000080","20000926","20002711","20080","22124","20177"
"20000080","20000926","20002717","20080","22124","20183"
"20000080","20000926","20002718","20080","22124","20184"
"20000080","20000960","20002642","20080","22158","20108"
"20000080","20000978","20002656","20080","22176","20122"
"20000080","20000978","20002657","20080","22176","20123"
"20000080","20000978","20002658","20080","22176","20124"
"20000080","20000978","20002710","20080","22176","20176"
"20000080","20000978","20002712","20080","22176","20178"
"20000080","20000978","20002713","20080","22176","20179"
"20000080","20000993","20002642","20080","22192","20108"
"20000080","20001013","20002669","20080","22212","20135"
"20000080","20001013","20002670","20080","22212","20136"
"20000080","20001013","20002671","20080","22212","20137"
"20000080","20001013","20002672","20080","22212","20138"
"20000080","20001013","20002724","20080","22212","20190"
"20000080","20001013","20002725","20080","22212","20191"
"20000080","20001013","20002726","20080","22212","20192"
"20000080","20001013","20002727","20080","22212","20193"
"20000080","20001056","20002658","20080","22255","20124"
"20000080","20001056","20002659","20080","22255","20125"
"20000080","20001056","20002660","20080","22255","20126"
"20000080","20001056","20002714","20080","22255","20180"
"20000080","20001056","20002715","20080","22255","20181"
"20000080","20001058","20002655","20080","22257","20121"
"20000080","20001058","20002656","20080","22257","20122"
"20000080","20001058","20002657","20080","22257","20123"
"20000080","20001058","20002658","20080","22257","20124"
"20000080","20001058","20002659","20080","22257","20125"
"20000080","20001058","20002660","20080","22257","20126"
"20000080","20001058","20002661","20080","22257","20127"
"20000080","20001058","20002662","20080","22257","20128"
"20000080","20001058","20002663","20080","22257","20129"
"20000080","20001058","20002711","20080","22257","20177"
"20000080","20001058","20002712","20080","22257","20178"
"20000080","20001058","20002713","20080","22257","20179"
"20000080","20001058","20002714","20080","22257","20180"
"20000080","20001058","20002715","20080","22257","20181"
"20000080","20001058","20002716","20080","22257","20182"
"20000080","20001058","20002717","20080","22257","20183"
"20000080","20001058","20002718","20080","22257","20184"
"20000080","20001058","20002719","20080","22257","20185"
"20000080","20001088","20002662","20080","22287","20128"
"20000080","20001088","20002663","20080","22287","20129"
"20000080","20001088","20002664","20080","22287","20130"
"20000080","20001088","20002665","20080","22287","20131"
"20000080","20001088","20002666","20080","22287","20132"
"20000080","20001088","20002667","20080","22287","20133"
"20000080","20001088","20002668","20080","22287","20134"
"20000080","20001088","20002669","20080","22287","20135"
"20000080","20001088","20002670","20080","22287","20136"
"20000080","20001088","20002671","20080","22287","20137"
"20000080","20001088","20002672","20080","22287","20138"
"20000080","20001088","20002673","20080","22287","20139"
"20000080","20001088","20002674","20080","22287","20140"
"20000080","20001088","20002675","20080","22287","20141"
"20000080","20001088","20002718","20080","22287","20184"
"20000080","20001088","20002719","20080","22287","20185"
"20000080","20001088","20002720","20080","22287","20186"
"20000080","20001088","20002721","20080","22287","20187"
"20000080","20001088","20002722","20080","22287","20188"
"20000080","20001088","20002723","20080","22287","20189"
"20000080","20001088","20002724","20080","22287","20190"
"20000080","20001088","20002725","20080","22287","20191"
"20000080","20001088","20002726","20080","22287","20192"
"20000080","20001088","20002727","20080","22287","20193"
"20000080","20001088","20002728","20080","22287","20194"
"20000080","20001088","20002729","20080","22287","20195"
"20000080","20001088","20002730","20080","22287","20196"
"20000080","20001091","20002662","20080","22290","20128"
"20000080","20001091","20002663","20080","22290","20129"
"20000080","20001091","20002664","20080","22290","20130"
"20000080","20001091","20002665","20080","22290","20131"
"20000080","20001091","20002718","20080","22290","20184"
"20000080","20001091","20002719","20080","22290","20185"
"20000080","20001091","20002720","20080","22290","20186"
"20000080","20001106","20002666","20080","22305","20132"
"20000080","20001106","20002667","20080","22305","20133"
"20000080","20001106","20002668","20080","22305","20134"
"20000080","20001106","20002722","20080","22305","20188"
"20000080","20001106","20002723","20080","22305","20189"
"20000080","20001106","20002724","20080","22305","20190"
"20000080","20001154","20002662","20080","22353","20128"
"20000080","20001154","20002663","20080","22353","20129"
"20000080","20001154","20002664","20080","22353","20130"
"20000080","20001154","20002665","20080","22353","20131"
"20000080","20001154","20002666","20080","22353","20132"
"20000080","20001154","20002718","20080","22353","20184"
"20000080","20001154","20002719","20080","22353","20185"
"20000080","20001154","20002720","20080","22353","20186"
"20000080","20001154","20002721","20080","22353","20187"
"20000080","20001154","20002722","20080","22353","20188"
"20000080","20001167","20002663","20080","22367","20129"
"20000080","20001167","20002664","20080","22367","20130"
"20000080","20001167","20002665","20080","22367","20131"
"20000080","20001167","20002719","20080","22367","20185"
"20000080","20001167","20002720","20080","22367","20186"
"20000080","20001554","20002670","20080","20609","20136"
"20000080","20001554","20002671","20080","20609","20137"
"20000080","20001554","20002672","20080","20609","20138"
"20000080","20001554","20002725","20080","20609","20191"
"20000080","20001554","20002726","20080","20609","20192"
"20000080","20001554","20002727","20080","20609","20193"
"20000080","20001554","20002728","20080","20609","20194"
"20000080","20001591","20002663","20080","20646","20129"
"20000080","20001591","20002664","20080","20646","20130"
"20000080","20001591","20002665","20080","20646","20131"
"20000080","20001591","20002666","20080","20646","20132"
"20000080","20001591","20002719","20080","20646","20185"
"20000080","20001591","20002720","20080","20646","20186"
"20000080","20001591","20002721","20080","20646","20187"
"20000080","20001632","20002657","20080","20689","20123"
"20000080","20001632","20002658","20080","20689","20124"
"20000080","20001632","20002659","20080","20689","20125"
"20000080","20001632","20002660","20080","20689","20126"
"20000080","20001632","20002661","20080","20689","20127"
"20000080","20001632","20002662","20080","20689","20128"
"20000080","20001632","20002713","20080","20689","20179"
"20000080","20001632","20002714","20080","20689","20180"
"20000080","20001632","20002715","20080","20689","20181"
"20000080","20001632","20002716","20080","20689","20182"
"20000080","20001632","20002717","20080","20689","20183"
"20000080","20001636","20002652","20080","20693","20118"
"20000080","20001636","20002653","20080","20693","20119"
"20000080","20001636","20002654","20080","20693","20120"
"20000080","20001636","20002655","20080","20693","20121"
"20000080","20001636","20002656","20080","20693","20122"
"20000080","20001636","20002657","20080","20693","20123"
"20000080","20001636","20002658","20080","20693","20124"
"20000080","20001636","20002659","20080","20693","20125"
"20000080","20001636","20002660","20080","20693","20126"
"20000080","20001636","20002708","20080","20693","20174"
"20000080","20001636","20002709","20080","20693","20175"
"20000080","20001636","20002710","20080","20693","20176"
"20000080","20001636","20002711","20080","20693","20177"
"20000080","20001636","20002712","20080","20693","20178"
"20000080","20001636","20002713","20080","20693","20179"
"20000080","20001636","20002714","20080","20693","20180"
"20000080","20001636","20002715","20080","20693","20181"
"20000080","20001651","20002673","20080","20708","20139"
"20000080","20001651","20002674","20080","20708","20140"
"20000080","20001651","20002675","20080","20708","20141"
"20000080","20001651","20002729","20080","20708","20195"
"20000080","20001651","20002730","20080","20708","20196"
"20000080","20001659","20002698","20080","20716","20164"
"20000080","20001671","20002643","20080","20728","20109"
"20000080","20001671","20002699","20080","20728","20165"
"20000080","20001741","20002651","20080","20798","20117"
"20000080","20001741","20002706","20080","20798","20172"
"20000080","20001741","20002707","20080","20798","20173"
"20000080","20001751","20002668","20080","20808","20134"
"20000080","20001751","20002669","20080","20808","20135"
"20000080","20001751","20002723","20080","20808","20189"
"20000080","20001751","20002724","20080","20808","20190"
"20000080","20001773","20002667","20080","20831","20133"
"20000080","20001773","20002668","20080","20831","20134"
"20000080","20001773","20002669","20080","20831","20135"
"20000080","20001773","20002670","20080","20831","20136"
"20000080","20001773","20002671","20080","20831","20137"
"20000080","20001773","20002672","20080","20831","20138"
"20000080","20001773","20002722","20080","20831","20188"
"20000080","20001773","20002723","20080","20831","20189"
"20000080","20001773","20002724","20080","20831","20190"
"20000080","20001773","20002725","20080","20831","20191"
"20000080","20001773","20002726","20080","20831","20192"
"20000080","20001773","20002727","20080","20831","20193"
"20000080","20001778","20002665","20080","20836","20131"
"20000080","20001778","20002666","20080","20836","20132"
"20000080","20001778","20002720","20080","20836","20186"
"20000080","20001778","20002721","20080","20836","20187"
"20000080","20001783","20002651","20080","20841","20117"
"20000080","20001783","20002706","20080","20841","20172"
"20000080","20001808","20002668","20080","20866","20134"
"20000080","20001808","20002723","20080","20866","20189"
"20000080","20001832","20002651","20080","20890","20117"
"20000080","20001832","20002706","20080","20890","20172"
"20000080","20001832","20002707","20080","20890","20173"
"20000080","20001841","20002661","20080","20899","20127"
"20000080","20001841","20002662","20080","20899","20128"
"20000080","20001841","20002716","20080","20899","20182"
"20000080","20001841","20002717","20080","20899","20183"
"20000080","20001850","20002660","20080","20908","20126"
"20000080","20001850","20002661","20080","20908","20127"
"20000080","20001850","20002662","20080","20908","20128"
"20000080","20001850","20002716","20080","20908","20182"
"20000080","20001924","20002698","20080","20982","20164"
"20000080","20001938","20002643","20080","20996","20109"
"20000080","20001938","20002644","20080","20996","20110"
"20000080","20001938","20002645","20080","20996","20111"
"20000080","20001938","20002646","20080","20996","20112"
"20000080","20001938","20002648","20080","20996","20114"
"20000080","20001938","20002650","20080","20996","20116"
"20000080","20001938","20002699","20080","20996","20165"
"20000080","20001938","20002700","20080","20996","20166"
"20000080","20001938","20002701","20080","20996","20167"
"20000080","20001938","20002704","20080","20996","20170"
"20000080","20001938","20002705","20080","20996","20171"
"20000080","20001940","20002642","20080","20998","20108"
"20000080","20001963","20002660","20080","21021","20126"
"20000080","20001963","20002661","20080","21021","20127"
"20000080","20001963","20002662","20080","21021","20128"
"20000080","20001963","20002663","20080","21021","20129"
"20000080","20001963","20002716","20080","21021","20182"
"20000080","20001963","20002717","20080","21021","20183"
"20000080","20001963","20002718","20080","21021","20184"
"20000080","20002071","20002655","20080","21130","20121"
"20000080","20002071","20002656","20080","21130","20122"
"20000080","20002071","20002711","20080","21130","20177"
"20000080","20002071","20002712","20080","21130","20178"
"20000080","20002088","20002653","20080","21147","20119"
"20000080","20002088","20002654","20080","21147","20120"
"20000080","20002088","20002655","20080","21147","20121"
"20000080","20002088","20002656","20080","21147","20122"
"20000080","20002088","20002657","20080","21147","20123"
"20000080","20002088","20002658","20080","21147","20124"
"20000080","20002088","20002659","20080","21147","20125"
"20000080","20002088","20002660","20080","21147","20126"
"20000080","20002088","20002661","20080","21147","20127"
"20000080","20002088","20002662","20080","21147","20128"
"20000080","20002088","20002663","20080","21147","20129"
"20000080","20002088","20002664","20080","21147","20130"
"20000080","20002088","20002665","20080","21147","20131"
"20000080","20002088","20002666","20080","21147","20132"
"20000080","20002088","20002709","20080","21147","20175"
"20000080","20002088","20002710","20080","21147","20176"
"20000080","20002088","20002711","20080","21147","20177"
"20000080","20002088","20002712","20080","21147","20178"
"20000080","20002088","20002713","20080","21147","20179"
"20000080","20002088","20002714","20080","21147","20180"
"20000080","20002088","20002715","20080","21147","20181"
"20000080","20002088","20002716","20080","21147","20182"
"20000080","20002088","20002717","20080","21147","20183"
"20000080","20002088","20002718","20080","21147","20184"
"20000080","20002088","20002719","20080","21147","20185"
"20000080","20002088","20002722","20080","21147","20188"
"20000080","20002150","20002716","20080","21210","20182"
"20000080","20002151","20002659","20080","21211","20125"
"20000080","20002151","20002660","20080","21211","20126"
"20000080","20002151","20002714","20080","21211","20180"
"20000080","20002151","20002715","20080","21211","20181"
"20000080","20002151","20002716","20080","21211","20182"
"20000080","20002174","20002664","20080","21234","20130"
"20000080","20002174","20002665","20080","21234","20131"
"20000080","20002174","20002666","20080","21234","20132"
"20000080","20002174","20002667","20080","21234","20133"
"20000080","20002174","20002668","20080","21234","20134"
"20000080","20002174","20002669","20080","21234","20135"
"20000080","20002174","20002670","20080","21234","20136"
"20000080","20002174","20002720","20080","21234","20186"
"20000080","20002174","20002721","20080","21234","20187"
"20000080","20002174","20002722","20080","21234","20188"
"20000080","20002174","20002723","20080","21234","20189"
"20000080","20002174","20002724","20080","21234","20190"
"20000080","20002174","20002725","20080","21234","20191"
"20000080","20002184","20002661","20080","21244","20127"
"20000080","20002184","20002662","20080","21244","20128"
"20000080","20002184","20002663","20080","21244","20129"
"20000080","20002184","20002665","20080","21244","20131"
"20000080","20002184","20002667","20080","21244","20133"
"20000080","20002184","20002668","20080","21244","20134"
"20000080","20002184","20002669","20080","21244","20135"
"20000080","20002184","20002717","20080","21244","20183"
"20000080","20002184","20002718","20080","21244","20184"
"20000080","20002184","20002719","20080","21244","20185"
"20000080","20002184","20002722","20080","21244","20188"
"20000080","20002184","20002723","20080","21244","20189"
"20000080","20002184","20002724","20080","21244","20190"
"20000080","20002184","20002725","20080","21244","20191"
"20000080","20002193","20002669","20080","21253","20135"
"20000080","20002193","20002670","20080","21253","20136"
"20000080","20002193","20002671","20080","21253","20137"
"20000080","20002193","20002672","20080","21253","20138"
"20000080","20002193","20002673","20080","21253","20139"
"20000080","20002193","20002674","20080","21253","20140"
"20000080","20002193","20002675","20080","21253","20141"
"20000080","20002193","20002724","20080","21253","20190"
"20000080","20002193","20002725","20080","21253","20191"
"20000080","20002193","20002726","20080","21253","20192"
"20000080","20002193","20002727","20080","21253","20193"
"20000080","20002193","20002728","20080","21253","20194"
"20000080","20002193","20002729","20080","21253","20195"
"20000080","20002193","20002730","20080","21253","20196"
"20000081","20000669","20002656","20081","21864","20122"
"20000081","20000669","20002711","20081","21864","20177"
"20000081","20000669","20002712","20081","21864","20178"
"20000081","20001400","20002650","20081","20455","20116"
"20000081","20001400","20002651","20081","20455","20117"
"20000081","20001400","20002652","20081","20455","20118"
"20000081","20001400","20002653","20081","20455","20119"
"20000081","20001400","20002654","20081","20455","20120"
"20000081","20001400","20002655","20081","20455","20121"
"20000081","20001400","20002656","20081","20455","20122"
"20000081","20001400","20002657","20081","20455","20123"
"20000081","20001400","20002706","20081","20455","20172"
"20000081","20001400","20002707","20081","20455","20173"
"20000081","20001400","20002708","20081","20455","20174"
"20000081","20001400","20002709","20081","20455","20175"
"20000081","20001400","20002710","20081","20455","20176"
"20000081","20001400","20002711","20081","20455","20177"
"20000081","20001400","20002712","20081","20455","20178"
"20000081","20001400","20002713","20081","20455","20179"
"20000081","20001512","20002658","20081","20567","20124"
"20000081","20001512","20002659","20081","20567","20125"
"20000081","20001512","20002660","20081","20567","20126"
"20000081","20001512","20002661","20081","20567","20127"
"20000081","20001512","20002662","20081","20567","20128"
"20000081","20001512","20002663","20081","20567","20129"
"20000081","20001512","20002664","20081","20567","20130"
"20000081","20001512","20002665","20081","20567","20131"
"20000081","20001512","20002666","20081","20567","20132"
"20000081","20001512","20002667","20081","20567","20133"
"20000081","20001512","20002668","20081","20567","20134"
"20000081","20001512","20002669","20081","20567","20135"
"20000081","20001512","20002670","20081","20567","20136"
"20000081","20001512","20002671","20081","20567","20137"
"20000081","20001512","20002672","20081","20567","20138"
"20000081","20001512","20002673","20081","20567","20139"
"20000081","20001512","20002674","20081","20567","20140"
"20000081","20001512","20002675","20081","20567","20141"
"20000081","20001512","20002676","20081","20567","20142"
"20000081","20001512","20002677","20081","20567","20143"
"20000081","20001512","20002678","20081","20567","20144"
"20000081","20001512","20002679","20081","20567","20145"
"20000081","20001512","20002713","20081","20567","20179"
"20000081","20001512","20002714","20081","20567","20180"
"20000081","20001512","20002715","20081","20567","20181"
"20000081","20001512","20002716","20081","20567","20182"
"20000081","20001512","20002717","20081","20567","20183"
"20000081","20001512","20002718","20081","20567","20184"
"20000081","20001512","20002719","20081","20567","20185"
"20000081","20001512","20002720","20081","20567","20186"
"20000081","20001512","20002721","20081","20567","20187"
"20000081","20001512","20002722","20081","20567","20188"
"20000081","20001512","20002723","20081","20567","20189"
"20000081","20001512","20002724","20081","20567","20190"
"20000081","20001512","20002725","20081","20567","20191"
"20000081","20001512","20002726","20081","20567","20192"
"20000081","20001512","20002727","20081","20567","20193"
"20000081","20001512","20002728","20081","20567","20194"
"20000081","20001512","20002729","20081","20567","20195"
"20000081","20001512","20002730","20081","20567","20196"
"20000081","20001512","20002731","20081","20567","20197"
"20000081","20001512","20002732","20081","20567","20198"
"20000081","20001512","20002733","20081","20567","20199"
"20000081","20001512","20002734","20081","20567","20200"
"20000081","20001512","20002735","20081","20567","20201"
"20000081","20001512","20002736","20081","20567","27381"
"20000081","20001512","20002737","20081","20567","34923"
"20000081","20001512","20002738","20081","20567","39723"
"20000081","20001512","20002739","20081","20567","47272"
"20000081","20001512","20002740","20081","20567","51683"
"20000081","20001512","20002741","20081","20567","56007"
"20000081","20001512","20002742","20081","20567","58487"
"20000081","20001512","30031936","20081","20567","30031936"
"20000081","20001512","35797618","20081","20567","35797618"
"20000081","20001514","20002660","20081","20569","20126"
"20000081","20001514","20002661","20081","20569","20127"
"20000081","20001514","20002662","20081","20569","20128"
"20000081","20001514","20002663","20081","20569","20129"
"20000081","20001514","20002716","20081","20569","20182"
"20000081","20001514","20002717","20081","20569","20183"
"20000081","20001514","20002718","20081","20569","20184"
"20000081","20001516","20002664","20081","20571","20130"
"20000081","20001516","20002665","20081","20571","20131"
"20000081","20001516","20002666","20081","20571","20132"
"20000081","20001516","20002669","20081","20571","20135"
"20000081","20001516","20002719","20081","20571","20185"
"20000081","20001516","20002720","20081","20571","20186"
"20000081","20001516","20002721","20081","20571","20187"
"20000081","20001516","20002724","20081","20571","20190"
"20000081","20001520","20002663","20081","20575","20129"
"20000081","20001520","20002664","20081","20575","20130"
"20000081","20001520","20002719","20081","20575","20185"
"20000081","20001520","20002720","20081","20575","20186"
"20000081","20001522","20002667","20081","20577","20133"
"20000081","20001522","20002668","20081","20577","20134"
"20000081","20001522","20002669","20081","20577","20135"
"20000081","20001522","20002670","20081","20577","20136"
"20000081","20001522","20002722","20081","20577","20188"
"20000081","20001522","20002723","20081","20577","20189"
"20000081","20001522","20002724","20081","20577","20190"
"20000081","20001522","20002725","20081","20577","20191"
"20000081","20001522","20002726","20081","20577","20192"
"20000081","20001525","20002658","20081","20580","20124"
"20000081","20001525","20002659","20081","20580","20125"
"20000081","20001525","20002663","20081","20580","20129"
"20000081","20001525","20002714","20081","20580","20180"
"20000081","20001525","20002715","20081","20580","20181"
"20000081","20001526","20002671","20081","20581","20137"
"20000081","20001526","20002672","20081","20581","20138"
"20000081","20001526","20002727","20081","20581","20193"
"20000081","20001526","20002728","20081","20581","20194"
"20000081","20001528","20002664","20081","20583","20130"
"20000081","20001528","20002665","20081","20583","20131"
"20000081","20001528","20002666","20081","20583","20132"
"20000081","20001528","20002667","20081","20583","20133"
"20000081","20001528","20002668","20081","20583","20134"
"20000081","20001528","20002669","20081","20583","20135"
"20000081","20001528","20002670","20081","20583","20136"
"20000081","20001528","20002672","20081","20583","20138"
"20000081","20001528","20002720","20081","20583","20186"
"20000081","20001528","20002721","20081","20583","20187"
"20000081","20001528","20002722","20081","20583","20188"
"20000081","20001528","20002723","20081","20583","20189"
"20000081","20001528","20002724","20081","20583","20190"
"20000081","20001528","20002725","20081","20583","20191"
"20000081","20001528","20002726","20081","20583","20192"
"20000081","20001528","20002727","20081","20583","20193"
"20000081","20001528","20002728","20081","20583","20194"
"20000081","20001648","20002674","20081","20705","20140"
"20000081","20001648","20002675","20081","20705","20141"
"20000081","20001648","20002676","20081","20705","20142"
"20000081","20001648","20002677","20081","20705","20143"
"20000081","20001648","20002678","20081","20705","20144"
"20000081","20001648","20002679","20081","20705","20145"
"20000081","20001648","20002729","20081","20705","20195"
"20000081","20001648","20002730","20081","20705","20196"
"20000081","20001648","20002731","20081","20705","20197"
"20000081","20001648","20002732","20081","20705","20198"
"20000081","20001648","20002733","20081","20705","20199"
"20000081","20001648","20002734","20081","20705","20200"
"20000081","20001648","20002735","20081","20705","20201"
"20000081","20001648","20002736","20081","20705","27381"
"20000081","20001648","20002737","20081","20705","34923"
"20000081","20001648","20002738","20081","20705","39723"
"20000081","20001648","20002739","20081","20705","47272"
"20000081","20001648","20002740","20081","20705","51683"
"20000081","20001648","20002741","20081","20705","56007"
"20000081","20001648","20002742","20081","20705","58487"
"20000081","20001729","20002677","20081","20786","20143"
"20000081","20001729","20002733","20081","20786","20199"
"20000081","20001734","20002677","20081","20791","20143"
"20000081","20001734","20002678","20081","20791","20144"
"20000081","20001734","20002679","20081","20791","20145"
"20000081","20001734","20002732","20081","20791","20198"
"20000081","20001734","20002733","20081","20791","20199"
"20000081","20001734","20002735","20081","20791","20201"
"20000081","20001734","20002736","20081","20791","27381"
"20000081","20001734","20002737","20081","20791","34923"
"20000081","20001734","20002738","20081","20791","39723"
"20000081","20001734","20002739","20081","20791","47272"
"20000081","20001734","20002740","20081","20791","51683"
"20000081","20001734","20002741","20081","20791","56007"
"20000081","20001734","20002742","20081","20791","58487"
"20000081","20001734","30031936","20081","20791","30031936"
"20000081","20001734","35797618","20081","20791","35797618"
"20000081","20001756","20002654","20081","20813","20120"
"20000081","20001756","20002655","20081","20813","20121"
"20000081","20001756","20002657","20081","20813","20123"
"20000081","20001756","20002709","20081","20813","20175"
"20000081","20001756","20002710","20081","20813","20176"
"20000081","20001756","20002712","20081","20813","20178"
"20000081","20001756","20002713","20081","20813","20179"
"20000081","20001762","20002678","20081","20819","20144"
"20000081","20001762","20002679","20081","20819","20145"
"20000081","20001762","20002734","20081","20819","20200"
"20000081","20001762","20002735","20081","20819","20201"
"20000081","20001762","20002736","20081","20819","27381"
"20000081","20001762","20002737","20081","20819","34923"
"20000081","20001762","20002738","20081","20819","39723"
"20000081","20001762","20002740","20081","20819","51683"
"20000081","20001762","20002741","20081","20819","56007"
"20000081","20001762","20002742","20081","20819","58487"
"20000081","20002356","20002736","20081","30005","27381"
"20000081","20002356","20002737","20081","30005","34923"
"20000081","20002356","20002738","20081","30005","39723"
"20000081","20002356","20002739","20081","30005","47272"
"20000081","20002356","20002740","20081","30005","51683"
"20000081","20002356","20002741","20081","30005","56007"
"20000081","20002356","20002742","20081","30005","58487"
"20000081","20002356","30031936","20081","30005","30031936"
"20000081","20002356","35797618","20081","30005","35797618"
"20000081","20002405","20002737","20081","36987","34923"
"20000081","20002405","20002738","20081","36987","39723"
"20000081","20002405","20002739","20081","36987","47272"
"20000081","20002405","20002740","20081","36987","51683"
"20000081","20002461","20002738","20081","46443","39723"
"20000081","20002461","20002739","20081","46443","47272"
"20000081","20002561","20002740","20081","54449","51683"
"20000081","20002561","20002741","20081","54449","56007"
"20000081","20002561","20002742","20081","54449","58487"
"20000081","20002561","35797618","20081","54449","35797618"
"20000081","20002577","20002741","20081","56014","56007"
"20000081","20002577","20002742","20081","56014","58487"
"20000081","20002577","30031936","20081","56014","30031936"
"20000081","20002577","35797618","20081","56014","35797618"
"20000081","20002608","20002741","20081","57448","56007"
"20000081","20002623","20002741","20081","58570","56007"
"20000081","20002623","20002742","20081","58570","58487"
"20000081","20002623","30031936","20081","58570","30031936"
"20000081","20002623","35797618","20081","58570","35797618"
"20000081","34293165","30031936","20081","34293165","30031936"
"20000081","34293165","35797618","20081","34293165","35797618"
"20000081","36291475","30031936","20081","36291475","30031936"
"20000081","36291475","35797618","20081","36291475","35797618"
"20000081","36323063","35797618","20081","36323063","35797618"
"20000081","36323088","35797618","20081","36323088","35797618"
"20000082","20000198","20002664","20082","21391","20130"
"20000082","20000198","20002665","20082","21391","20131"
"20000082","20000198","20002666","20082","21391","20132"
"20000082","20000198","20002719","20082","21391","20185"
"20000082","20000198","20002720","20082","21391","20186"
"20000082","20000198","20002721","20082","21391","20187"
"20000082","20000198","20002722","20082","21391","20188"
"20000082","20000573","20002661","20082","21767","20127"
"20000082","20000573","20002662","20082","21767","20128"
"20000082","20000573","20002663","20082","21767","20129"
"20000082","20000573","20002717","20082","21767","20183"
"20000082","20000573","20002718","20082","21767","20184"
"20000082","20000573","20002719","20082","21767","20185"
"20000082","20000577","20002660","20082","21771","20126"
"20000082","20000577","20002661","20082","21771","20127"
"20000082","20000577","20002662","20082","21771","20128"
"20000082","20000577","20002715","20082","21771","20181"
"20000082","20000577","20002716","20082","21771","20182"
"20000082","20000577","20002717","20082","21771","20183"
"20000082","20000577","20002718","20082","21771","20184"
"20000082","20000579","20002663","20082","21773","20129"
"20000082","20000583","20002657","20082","21778","20123"
"20000082","20000583","20002658","20082","21778","20124"
"20000082","20000583","20002712","20082","21778","20178"
"20000082","20000583","20002713","20082","21778","20179"
"20000082","20000621","20002659","20082","21816","20125"
"20000082","20000621","20002660","20082","21816","20126"
"20000082","20000621","20002714","20082","21816","20180"
"20000082","20000621","20002715","20082","21816","20181"
"20000082","20000621","20002716","20082","21816","20182"
"20000082","20000627","20002661","20082","21822","20127"
"20000082","20000627","20002662","20082","21822","20128"
