"MAKEID","MODELID","ODSMAKEID","ODSMODELID"
"20000075","20001833","20075","20891"
"20000075","20002400","20075","36083"
"20000075","20002410","20075","38203"
"20000075","20002430","20075","41883"
"20000075","20002431","20075","41884"
"20000075","20002511","20075","51005"
"20000075","20002512","20075","51006"
"20000075","20002522","20075","51887"
"20000075","36323989","20075","36323989"
"20000076","20000541","20076","21735"
"20000076","20000639","20076","21834"
"20000076","20001566","20076","20621"
"20000076","20002567","20076","54787"
"20000077","20000251","20077","21445"
"20000077","20000516","20077","21710"
"20000077","20000522","20077","21716"
"20000077","20000562","20077","21756"
"20000077","20000567","20077","21761"
"20000077","20000570","20077","21764"
"20000077","20000581","20077","21775"
"20000077","20000699","20077","21894"
"20000077","20000735","20077","21931"
"20000077","20000973","20077","22171"
"20000077","20000995","20077","22194"
"20000077","20001075","20077","22274"
"20000077","20001131","20077","22330"
"20000077","20001154","20077","22353"
"20000077","20001253","20077","20307"
"20000077","20001307","20077","20361"
"20000077","20001322","20077","20376"
"20000077","20001349","20077","20403"
"20000077","20001364","20077","20419"
"20000077","20001571","20077","20626"
"20000077","20001584","20077","20639"
"20000077","20001590","20077","20645"
"20000077","20001614","20077","20671"
"20000077","20002086","20077","21145"
"20000077","20002144","20077","21204"
"20000077","20002343","20077","27663"
"20000077","20002351","20077","28283"
"20000077","20002396","20077","35967"
"20000077","20002397","20077","35968"
"20000077","20002421","20077","40403"
"20000077","20002480","20077","47844"
"20000077","20002490","20077","48583"
"20000077","20002491","20077","48589"
"20000077","20002526","20077","52109"
"20000077","20002527","20077","52187"
"20000077","20002528","20077","52189"
"20000077","20002529","20077","52192"
"20000077","20002530","20077","52194"
"20000077","20002538","20077","52655"
"20000077","20002542","20077","52670"
"20000077","20002589","20077","56530"
"20000077","30033647","20077","30033647"
"20000077","33761895","20077","33761895"
"20000077","35084991","20077","35084991"
"20000077","36293534","20077","36293534"
"20000078","20000148","20078","21340"
"20000078","20000247","20078","21441"
"20000078","20000500","20078","21694"
"20000078","20000542","20078","21736"
"20000078","20000604","20078","21799"
"20000078","20000896","20078","22094"
"20000078","20001277","20078","20331"
"20000078","20001726","20078","20783"
"20000078","20002143","20078","21203"
"20000078","20002211","20078","21271"
"20000078","20002239","20078","21299"
"20000079","20000639","20079","21834"
"20000079","20001547","20079","20602"
"20000079","20002015","20079","21074"
"20000080","20000179","20080","21372"
"20000080","20000322","20080","21516"
"20000080","20000455","20080","21649"
"20000080","20000457","20080","21651"
"20000080","20000465","20080","21659"
"20000080","20000470","20080","21664"
"20000080","20000471","20080","21665"
"20000080","20000473","20080","21667"
"20000080","20000494","20080","21688"
"20000080","20000554","20080","21748"
"20000080","20000581","20080","21775"
"20000080","20000586","20080","21781"
"20000080","20000606","20080","21801"
"20000080","20000626","20080","21821"
"20000080","20000685","20080","21880"
"20000080","20000687","20080","21882"
"20000080","20000691","20080","21886"
"20000080","20000693","20080","21888"
"20000080","20000713","20080","21909"
"20000080","20000725","20080","21921"
"20000080","20000731","20080","21927"
"20000080","20000750","20080","21947"
"20000080","20000752","20080","21949"
"20000080","20000754","20080","21951"
"20000080","20000889","20080","22087"
"20000080","20000906","20080","22104"
"20000080","20000907","20080","22105"
"20000080","20000926","20080","22124"
"20000080","20000960","20080","22158"
"20000080","20000978","20080","22176"
"20000080","20000993","20080","22192"
"20000080","20001013","20080","22212"
"20000080","20001056","20080","22255"
"20000080","20001058","20080","22257"
"20000080","20001088","20080","22287"
"20000080","20001091","20080","22290"
"20000080","20001106","20080","22305"
"20000080","20001154","20080","22353"
"20000080","20001167","20080","22367"
"20000080","20001554","20080","20609"
"20000080","20001591","20080","20646"
"20000080","20001632","20080","20689"
"20000080","20001636","20080","20693"
"20000080","20001651","20080","20708"
"20000080","20001659","20080","20716"
"20000080","20001671","20080","20728"
"20000080","20001741","20080","20798"
"20000080","20001751","20080","20808"
"20000080","20001773","20080","20831"
"20000080","20001778","20080","20836"
"20000080","20001783","20080","20841"
"20000080","20001808","20080","20866"
"20000080","20001832","20080","20890"
"20000080","20001841","20080","20899"
"20000080","20001850","20080","20908"
"20000080","20001924","20080","20982"
"20000080","20001938","20080","20996"
"20000080","20001940","20080","20998"
"20000080","20001963","20080","21021"
"20000080","20002071","20080","21130"
"20000080","20002088","20080","21147"
"20000080","20002150","20080","21210"
"20000080","20002151","20080","21211"
"20000080","20002174","20080","21234"
"20000080","20002184","20080","21244"
"20000080","20002193","20080","21253"
"20000081","20000669","20081","21864"
"20000081","20001400","20081","20455"
"20000081","20001512","20081","20567"
"20000081","20001514","20081","20569"
"20000081","20001516","20081","20571"
"20000081","20001520","20081","20575"
"20000081","20001522","20081","20577"
"20000081","20001525","20081","20580"
"20000081","20001526","20081","20581"
"20000081","20001528","20081","20583"
"20000081","20001648","20081","20705"
"20000081","20001729","20081","20786"
"20000081","20001734","20081","20791"
"20000081","20001756","20081","20813"
"20000081","20001762","20081","20819"
"20000081","20002356","20081","30005"
"20000081","20002405","20081","36987"
"20000081","20002461","20081","46443"
"20000081","20002561","20081","54449"
"20000081","20002577","20081","56014"
"20000081","20002608","20081","57448"
"20000081","20002623","20081","58570"
"20000081","34293165","20081","34293165"
"20000081","36291475","20081","36291475"
"20000081","36323063","20081","36323063"
"20000081","36323088","20081","36323088"
"20000082","20000198","20082","21391"
"20000082","20000573","20082","21767"
"20000082","20000577","20082","21771"
"20000082","20000579","20082","21773"
"20000082","20000583","20082","21778"
"20000082","20000621","20082","21816"
"20000082","20000627","20082","21822"
"20000082","20000628","20082","21823"
"20000082","20000980","20082","22178"
"20000082","20001276","20082","20330"
"20000082","20001393","20082","20448"
"20000082","20001579","20082","20634"
"20000082","20001749","20082","20806"
"20000082","20001935","20082","20993"
"20000082","20002111","20082","21171"
"20000082","20002113","20082","21173"
"20000082","20002148","20082","21208"
"20000082","20002227","20082","21287"
"20000083","20000505","20083","21699"
"20000083","20001176","20083","20230"
"20000083","20001185","20083","20239"
"20000083","20001193","20083","20247"
"20000083","20001241","20083","20295"
"20000083","20001251","20083","20305"
"20000083","20001264","20083","20318"
"20000083","20001286","20083","20340"
"20000083","20001355","20083","20410"
"20000083","20001362","20083","20417"
"20000083","20001438","20083","20493"
"20000083","20001455","20083","20510"
"20000083","20001486","20083","20541"
"20000084","20000667","20084","21862"
"20000085","20001141","20085","22340"
"20000085","20001142","20085","22341"
"20000085","20002267","20085","22401"
"20000085","20002268","20085","22402"
"20000085","20002398","20085","35969"
"20000085","20002475","20085","47565"
"20000085","30003484","20085","30003484"
"20000085","30003493","20085","30003493"
"20000086","20000144","20086","21336"
"20000086","20000188","20086","21381"
"20000086","20000194","20086","21387"
"20000086","20000386","20086","21580"
"20000086","20000394","20086","21588"
"20000086","20000396","20086","21590"
"20000086","20000420","20086","21614"
"20000086","20000421","20086","21615"
"20000086","20000425","20086","21619"
"20000086","20000427","20086","21621"
"20000086","20000428","20086","21622"
"20000086","20000429","20086","21623"
"20000086","20000430","20086","21624"
"20000086","20000434","20086","21628"
"20000086","20000435","20086","21629"
"20000086","20000438","20086","21632"
"20000086","20000450","20086","21644"
"20000086","20000452","20086","21646"
"20000086","20000468","20086","21662"
"20000086","20000543","20086","21737"
"20000086","20000555","20086","21749"
"20000086","20000581","20086","21775"
"20000086","20000598","20086","21793"
"20000086","20000672","20086","21867"
"20000086","20000678","20086","21873"
"20000086","20000683","20086","21878"
"20000086","20000695","20086","21890"
"20000086","20000730","20086","21926"
"20000086","20000732","20086","21928"
"20000086","20000855","20086","22053"
"20000086","20000881","20086","22079"
"20000086","20000916","20086","22114"
"20000086","20001001","20086","22200"
"20000086","20001172","20086","22372"
"20000086","20001381","20086","20436"
"20000086","20001417","20086","20472"
"20000086","20001422","20086","20477"
"20000086","20001444","20086","20499"
"20000086","20001449","20086","20504"
"20000086","20001451","20086","20506"
"20000086","20001542","20086","20597"
"20000086","20001606","20086","20662"
"20000086","20001750","20086","20807"
"20000086","20001754","20086","20811"
"20000086","20001780","20086","20838"
"20000086","20001802","20086","20860"
"20000086","20001842","20086","20900"
"20000086","20001920","20086","20978"
"20000086","20001937","20086","20995"
"20000086","20001960","20086","21018"
"20000086","20001962","20086","21020"
"20000086","20001964","20086","21022"
"20000086","20001965","20086","21023"
"20000086","20001966","20086","21024"
"20000086","20001973","20086","21032"
"20000086","20001975","20086","21034"
"20000086","20001977","20086","21036"
"20000086","20001979","20086","21038"
"20000086","20001981","20086","21040"
"20000086","20001983","20086","21042"
"20000086","20001986","20086","21045"
"20000086","20002098","20086","21157"
"20000086","20002103","20086","21163"
"20000086","20002154","20086","21214"
"20000086","20002180","20086","21240"
"20000086","20002199","20086","21259"
"20000087","20000618","20087","21813"
"20000087","20000965","20087","22163"
"20000087","20000972","20087","22170"
"20000087","20001581","20087","20636"
"20000088","20000188","20088","21381"
"20000088","20000211","20088","21405"
"20000088","20000250","20088","21444"
"20000088","20000524","20088","21718"
"20000088","20000557","20088","21751"
"20000088","20000581","20088","21775"
"20000088","20000585","20088","21780"
"20000088","20000600","20088","21795"
"20000088","20000737","20088","21933"
"20000088","20000903","20088","22101"
"20000088","20000914","20088","22112"
"20000088","20000945","20088","22143"
"20000088","20000968","20088","22166"
"20000088","20000971","20088","22169"
"20000088","20001014","20088","22213"
"20000088","20001032","20088","22231"
"20000088","20001051","20088","22250"
"20000088","20001132","20088","22331"
"20000088","20001154","20088","22353"
"20000088","20001158","20088","22358"
"20000088","20001284","20088","20338"
"20000088","20001427","20088","20482"
"20000088","20001603","20088","20658"
"20000088","20001717","20088","20774"
"20000088","20001743","20088","20800"
"20000088","20001745","20088","20802"
"20000088","20001753","20088","20810"
"20000088","20001763","20088","20821"
"20000088","20001803","20088","20861"
"20000088","20001822","20088","20880"
"20000088","20001837","20088","20895"
"20000088","20001843","20088","20901"
"20000088","20001958","20088","21016"
"20000088","20002068","20088","21127"
"20000088","20002173","20088","21233"
"20000088","20002200","20088","21260"
"20000088","20002463","20088","46703"
"20000088","20002465","20088","47108"
"20000088","20002477","20088","47567"
"20000088","20002510","20088","50903"
"20000088","20002516","20088","51703"
"20000088","30003416","20088","30003416"
"20000088","33385383","20088","33385383"
"20000088","34172170","20088","34172170"
"20000088","35084748","20088","35084748"
"20000088","35084961","20088","35084961"
"20000088","36273890","20088","36273890"
"20000088","36283124","20088","36283124"
"20000089","20000109","20089","21301"
"20000089","20000309","20089","21503"
"20000089","20000527","20089","21721"
"20000089","20000529","20089","21723"
"20000089","20000564","20089","21758"
"20000089","20000601","20089","21796"
"20000089","20000617","20089","21812"
"20000089","20000632","20089","21827"
"20000089","20000700","20089","21896"
"20000089","20000756","20089","21953"
"20000089","20000970","20089","22168"
"20000089","20000990","20089","22189"
"20000089","20001019","20089","22218"
"20000089","20001029","20089","22228"
"20000089","20001060","20089","22259"
"20000089","20001066","20089","22265"
"20000089","20001082","20089","22281"
"20000089","20001154","20089","22353"
"20000089","20001187","20089","20241"
"20000089","20001266","20089","20320"
"20000089","20001377","20089","20432"
"20000089","20001412","20089","20467"
"20000089","20001634","20089","20691"
"20000089","20001709","20089","20766"
"20000089","20001735","20089","20792"
"20000089","20001824","20089","20882"
"20000089","20001918","20089","20976"
"20000089","20002005","20089","21064"
"20000089","20002041","20089","21100"
"20000089","20002106","20089","21166"
"20000089","20002123","20089","21183"
"20000089","20002182","20089","21242"
"20000089","20002225","20089","21285"
"20000089","20002335","20089","27321"
"20000089","20002353","20089","29983"
"20000089","20002418","20089","39827"
"20000089","20002448","20089","43344"
"20000089","20002478","20089","47568"
"20000089","20002483","20089","47951"
"20000089","20002506","20089","50644"
"20000089","20002581","20089","56107"
"20000089","20002624","20089","58767"
"20000089","30003099","20089","30003099"
"20000089","35864320","20089","35864320"
"20000089","36282396","20089","36282396"
"20000089","36307255","20089","36307255"
"20000090","20000125","20090","21317"
"20000090","20000287","20090","21481"
"20000090","20000513","20090","21707"
"20000090","20000581","20090","21775"
"20000090","20001002","20090","22201"
"20000090","20001096","20090","22295"
"20000090","20001561","20090","20616"
"20000090","20001691","20090","20748"
"20000090","20001693","20090","20750"
"20000090","20001695","20090","20752"
"20000090","20001704","20090","20761"
"20000090","20001712","20090","20769"
"20000090","20001905","20090","20963"
"20000090","20001926","20090","20984"
"20000090","20002389","20090","35703"
"20000090","20002566","20090","54767"
"20000090","30022426","20090","30022426"
"20000091","20000270","20225","21464"
"20000092","20000276","20226","21470"
"20000092","20000278","20226","21472"
"20000092","20000280","20226","21474"
"20000092","20000282","20226","21476"
"20000092","20000284","20226","21478"
"20000092","20000286","20226","21480"
"20000092","20000321","20226","21515"
"20000092","20000323","20226","21517"
"20000092","20000327","20226","21521"
"20000092","20000340","20226","21534"
"20000092","20000382","20226","21576"
"20000092","20000394","20226","21588"
"20000092","20000420","20226","21614"
"20000092","20000427","20226","21621"
"20000092","20000454","20226","21648"
"20000092","20000468","20226","21662"
"20000092","20000477","20226","21671"
"20000092","20000501","20226","21695"
"20000092","20000702","20226","21898"
"20000092","20000745","20226","21941"
"20000092","20000785","20226","21982"
"20000092","20000837","20226","22034"
"20000092","20001037","20226","22236"
"20000092","20001039","20226","22238"
"20000092","20001041","20226","22240"
"20000092","20001043","20226","22242"
"20000092","20001108","20226","22307"
"20000092","20001122","20226","22321"
"20000092","20001143","20226","22342"
"20000092","20001144","20226","22343"
"20000092","20001145","20226","22344"
"20000092","20001573","20226","20628"
"20000093","20000293","20227","21487"
"20000093","20000324","20227","21518"
"20000093","20000391","20227","21585"
"20000093","20000396","20227","21590"
"20000093","20000398","20227","21592"
"20000093","20000400","20227","21594"
"20000093","20000427","20227","21621"
"20000093","20000430","20227","21624"
"20000093","20000432","20227","21626"
"20000093","20000447","20227","21641"
"20000093","20000454","20227","21648"
"20000093","20000459","20227","21653"
"20000093","20000461","20227","21655"
"20000093","20000465","20227","21659"
"20000093","20000475","20227","21669"
"20000093","20000761","20227","21958"
"20000093","20000766","20227","21963"
"20000093","20000767","20227","21964"
"20000093","20000768","20227","21965"
"20000093","20000772","20227","21969"
"20000093","20000776","20227","21973"
"20000093","20000792","20227","21989"
"20000093","20000794","20227","21991"
"20000093","20000795","20227","21992"
"20000093","20000796","20227","21993"
"20000093","20000801","20227","21998"
"20000093","20000803","20227","22000"
"20000093","20000804","20227","22001"
"20000093","20000805","20227","22002"
"20000093","20000807","20227","22004"
"20000093","20000808","20227","22005"
"20000093","20000812","20227","22009"
"20000093","20000815","20227","22012"
"20000093","20000820","20227","22017"
"20000093","20000821","20227","22018"
"20000093","20000822","20227","22019"
"20000093","20000824","20227","22021"
"20000093","20000829","20227","22026"
"20000093","20000832","20227","22029"
"20000093","20000833","20227","22030"
"20000093","20000834","20227","22031"
"20000093","20000836","20227","22033"
"20000093","20000841","20227","22038"
"20000093","20000850","20227","22048"
"20000093","20000864","20227","22062"
"20000093","20000865","20227","22063"
"20000093","20000867","20227","22065"
"20000093","20000868","20227","22066"
"20000093","20000870","20227","22068"
"20000093","20000871","20227","22069"
"20000093","20000873","20227","22071"
"20000093","20000876","20227","22074"
"20000093","20000878","20227","22076"
"20000093","20000879","20227","22077"
"20000093","20000880","20227","22078"
"20000093","20001192","20227","20246"
"20000093","20001740","20227","20797"
"20000093","20001742","20227","20799"
"20000093","20001744","20227","20801"
"20000093","20001770","20227","20828"
"20000093","20001772","20227","20830"
"20000094","20002104","20228","21164"
"20000094","20002443","20228","42803"
"20000095","20000336","26021","21530"
"20000095","20000367","26021","21561"
"20000095","20000394","26021","21588"
"20000095","20000420","26021","21614"
"20000095","20000427","26021","21621"
"20000095","20000428","26021","21622"
"20000095","20000429","26021","21623"
"20000095","20000430","26021","21624"
"20000095","20000435","26021","21629"
"20000095","20000437","26021","21631"
"20000095","20000447","26021","21641"
"20000095","20000454","26021","21648"
"20000095","20000459","26021","21653"
"20000095","20000461","26021","21655"
"20000095","20000463","26021","21657"
"20000095","20000467","26021","21661"
"20000095","20000468","26021","21662"
"20000095","20002269","26021","26041"
"20000095","20002270","26021","26042"
"20000095","20002271","26021","26043"
"20000095","20002272","26021","26044"
"20000095","20002273","26021","26045"
"20000095","20002274","26021","26046"
"20000095","20002275","26021","26047"
"20000095","20002276","26021","26048"
"20000095","20002277","26021","26049"
"20000095","20002278","26021","26050"
"20000095","20002279","26021","26051"
"20000095","20002280","26021","26052"
"20000095","20002281","26021","26053"
"20000095","20002282","26021","26054"
"20000095","20002283","26021","26055"
"20000095","20002284","26021","26056"
"20000095","20002285","26021","26057"
"20000095","20002286","26021","26058"
"20000095","20002287","26021","26059"
"20000095","20002288","26021","26060"
"20000095","20002289","26021","26061"
"20000095","20002290","26021","26062"
"20000095","20002291","26021","26063"
"20000095","20002292","26021","26064"
"20000095","20002293","26021","26065"
"20000095","20002294","26021","26066"
"20000095","20002295","26021","26067"
"20000095","20002296","26021","26068"
"20000095","20002297","26021","26069"
"20000095","20002298","26021","26070"
"20000095","20002299","26021","26071"
"20000095","20002300","26021","26072"
"20000095","20002301","26021","26073"
"20000095","20002302","26021","26074"
"20000095","20002303","26021","26081"
"20000095","20002304","26021","26082"
"20000095","20002305","26021","26083"
"20000095","20002306","26021","26084"
"20000095","20002307","26021","26085"
"20000095","20002308","26021","26086"
"20000095","20002309","26021","26087"
"20000095","20002310","26021","26088"
"20000095","20002311","26021","26089"
"20000095","20002312","26021","26090"
"20000095","20002313","26021","26091"
"20000095","20002314","26021","26092"
"20000095","20002315","26021","26093"
"20000095","20002316","26021","26094"
"20000095","20002317","26021","26095"
"20000095","20002318","26021","26096"
"20000095","20002319","26021","26097"
"20000095","20002320","26021","26098"
"20000095","20002321","26021","26099"
"20000095","20002322","26021","26100"
"20000096","20001814","26561","20872"
"20000097","20000461","28263","21655"
"20000097","20000467","28263","21661"
"20000097","20000639","28263","21834"
"20000098","20002368","33583","33603"
"20000098","20002575","33583","55767"
"20000099","20002369","33584","33604"
"20000099","20002376","33584","34823"
"20000099","20002412","33584","38403"
"20000100","20002370","33663","33664"
"20000101","20002263","40523","22397"
"20000101","20002423","40523","40543"
"20000101","20002424","40523","40563"
"20000102","20002429","41703","41704"
"20000103","20002442","42723","42743"
"20000105","20001223","44763","20277"
"20000105","20001323","44763","20377"
"20000105","20001396","44763","20451"
"20000105","20002455","44763","45303"
"20000105","20002534","44763","52651"
"20000105","20002535","44763","52652"
"20000105","20002536","44763","52653"
"20000105","20002569","44763","54810"
"20000105","30000373","44763","30000373"
"20000105","30008915","44763","30008915"
"20000106","20002481","47903","47904"
"20000106","30001432","47903","30001432"
"20000106","33910227","47903","33910227"
"20000106","35009100","47903","35009100"
"20000106","36296923","47903","36296923"
"20000108","20002554","53508","53509"
"35354491","35357470","35354491","35357470"
"35354491","35518730","35354491","35518730"
